id,device,timestamp,accuracy,azimuth,pitch,roll,timestamp
22468184-0cc6-427a-a096-bf4aa1753c64-210,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.712161,3,75.890625,70.546875,4.59375,1380766231.712161
22468184-0cc6-427a-a096-bf4aa1753c64-211,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.742228,3,75.90625,71.953125,4.28125,1380766231.742228
22468184-0cc6-427a-a096-bf4aa1753c64-212,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.772258,3,75.625,75.3125,0.390625,1380766231.772258
22468184-0cc6-427a-a096-bf4aa1753c64-213,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.802299,3,75.203125,75.671875,-2.328125,1380766231.802299
22468184-0cc6-427a-a096-bf4aa1753c64-214,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.862271,3,75.0625,73.359375,0.59375,1380766231.862271
22468184-0cc6-427a-a096-bf4aa1753c64-215,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.892268,3,74.9375,73.5625,0.84375,1380766231.892268
22468184-0cc6-427a-a096-bf4aa1753c64-216,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.922238,3,74.75,73.296875,-0.84375,1380766231.922238
22468184-0cc6-427a-a096-bf4aa1753c64-217,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.95228,3,71.140625,75.09375,-4.5625,1380766231.95228
22468184-0cc6-427a-a096-bf4aa1753c64-219,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766231.982152,3,70.875,75.0625,-5.34375,1380766231.982152
22468184-0cc6-427a-a096-bf4aa1753c64-220,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.01217,3,70.859375,76.71875,-1.625,1380766232.01217
22468184-0cc6-427a-a096-bf4aa1753c64-221,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.042167,3,70.796875,80.0625,-1.203125,1380766232.042167
22468184-0cc6-427a-a096-bf4aa1753c64-222,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.072158,3,70.8125,79.515625,-0.609375,1380766232.072158
22468184-0cc6-427a-a096-bf4aa1753c64-223,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.102176,3,70.890625,78.453125,-0.390625,1380766232.102176
